time,Ft
0,0
0.002,-0.20942419883357
0.004,-0.418756537291996
0.006,-0.627905195293134
0.008,-0.836778433323155
0.01,-1.04528463267653
0.012,-1.25333233564304
0.014,-1.46083028562412
0.016,-1.66768746716102
0.018,-1.87381314585725
0.02,-2.07911690817759
0.022,-2.28350870110656
0.024,-2.48689887164855
0.026,-2.68919820615266
0.028,-2.89031796944472
0.03,-3.09016994374948
0.032,-3.28866646738583
0.034,-3.48572047321815
0.036,-3.68124552684678
0.038,-3.87515586452103
0.04,-4.067366430758
0.042,-4.25779291565073
0.044,-4.44635179184928
0.046,-4.63296035119862
0.048,-4.81753674101716
0.05,-5
0.052,-5.18027009373131
0.054,-5.35826794978997
0.056,-5.53391549243344
0.058,-5.70713567684432
0.06,-5.87785252292473
0.062,-6.04599114862375
0.064,-6.21147780278311
0.066,-6.3742398974869
0.068,-6.53420603990106
0.07,-6.69130606358859
0.0720000000000001,-6.84547105928689
0.0740000000000001,-6.99663340513366
0.0760000000000001,-7.14472679632804
0.0780000000000001,-7.28968627421412
0.0800000000000001,-7.43144825477395
0.0820000000000001,-7.56995055651757
0.0840000000000001,-7.7051324277579
0.0860000000000001,-7.8369345732584
0.0880000000000001,-7.96529918024197
0.0900000000000001,-8.09016994374948
0.0920000000000001,-8.21149209133704
0.0940000000000001,-8.329212407101
0.0960000000000001,-8.44327925502015
0.0980000000000001,-8.55364260160507
0.1,-8.66025403784439
0.102,-8.76306680043864
0.104,-8.86203579231215
0.106,-8.95711760239413
0.108,-9.0482705246602
0.11,-9.13545457642601
0.112,-9.21863151588501
0.114,-9.29776485888252
0.116,-9.37281989491892
0.118,-9.44376370237481
0.12,-9.51056516295154
0.122,-9.57319497532067
0.124,-9.63162566797658
0.126,-9.68583161128631
0.128,-9.73578902873161
0.13,-9.78147600733806
0.132,-9.82287250728689
0.134,-9.85996037070505
0.136,-9.89272332962988
0.138,-9.92114701314478
0.14,-9.94521895368273
0.142,-9.96492859249505
0.144,-9.98026728428272
0.146,-9.99122830098858
0.148,-9.99780683474846
0.15,-10
0.152,-9.99780683474846
0.154,-9.99122830098858
0.156,-9.98026728428271
0.158,-9.96492859249504
0.16,-9.94521895368273
0.162,-9.92114701314478
0.164,-9.89272332962988
0.166,-9.85996037070505
0.168,-9.82287250728688
0.17,-9.78147600733805
0.172,-9.7357890287316
0.174,-9.68583161128631
0.176,-9.63162566797658
0.178,-9.57319497532067
0.18,-9.51056516295153
0.182,-9.44376370237481
0.184,-9.37281989491891
0.186,-9.29776485888251
0.188,-9.218631515885
0.19,-9.135454576426
0.192,-9.04827052466019
0.194,-8.95711760239412
0.196,-8.86203579231214
0.198,-8.76306680043863
0.2,-8.66025403784438
0.202,-8.55364260160506
0.204,-8.44327925502014
0.206,-8.32921240710099
0.208,-8.21149209133703
0.21,-8.09016994374946
0.212,-7.96529918024195
0.214,-7.83693457325839
0.216,-7.70513242775788
0.218,-7.56995055651755
0.22,-7.43144825477393
0.222,-7.2896862742141
0.224,-7.14472679632802
0.226,-6.99663340513364
0.228,-6.84547105928687
0.23,-6.69130606358857
0.232,-6.53420603990104
0.234,-6.37423989748688
0.236,-6.21147780278309
0.238,-6.04599114862373
0.24,-5.87785252292471
0.242,-5.7071356768443
0.244,-5.53391549243342
0.246,-5.35826794978995
0.248,-5.18027009373128
0.25,-4.99999999999998
0.252,-4.81753674101714
0.254,-4.6329603511986
0.256,-4.44635179184926
0.258,-4.25779291565071
0.26,-4.06736643075798
0.262,-3.87515586452101
0.264,-3.68124552684676
0.266,-3.48572047321813
0.268,-3.28866646738581
0.27,-3.09016994374945
0.272,-2.8903179694447
0.274,-2.68919820615264
0.276,-2.48689887164853
0.278,-2.28350870110654
0.28,-2.07911690817757
0.282,-1.87381314585722
0.284,-1.667687467161
0.286,-1.46083028562409
0.288,-1.25333233564302
0.29,-1.04528463267652
0.292,-0.836778433323135
0.294,-0.627905195293114
0.296,-0.418756537291976
0.298,-0.209424198833549
0.3,2.09798136933558e-14
0.302,0.209424198833591
0.304,0.418756537292018
0.306,0.627905195293156
0.308,0.836778433323177
0.31,1.04528463267656
0.312,1.25333233564307
0.314,1.46083028562414
0.316,1.66768746716105
0.318,1.87381314585727
0.32,2.07911690817762
0.322,2.28350870110658
0.324,2.48689887164857
