time,Ft
0,0
0.002,-0.020942419883357
0.004,-0.0418756537291996
0.006,-0.0627905195293134
0.008,-0.0836778433323155
0.01,-0.104528463267653
0.012,-0.125333233564304
0.014,-0.146083028562412
0.016,-0.166768746716102
0.018,-0.187381314585725
0.02,-0.207911690817759
0.022,-0.228350870110656
0.024,-0.248689887164855
0.026,-0.268919820615266
0.028,-0.289031796944472
0.03,-0.309016994374948
0.032,-0.328866646738583
0.034,-0.348572047321815
0.036,-0.368124552684678
0.038,-0.387515586452103
0.04,-0.4067366430758
0.042,-0.425779291565073
0.044,-0.444635179184928
0.046,-0.463296035119862
0.048,-0.481753674101716
0.05,-0.5
0.052,-0.518027009373131
0.054,-0.535826794978997
0.056,-0.553391549243344
0.058,-0.570713567684432
0.06,-0.587785252292473
0.062,-0.604599114862375
0.064,-0.621147780278311
0.066,-0.63742398974869
0.068,-0.653420603990106
0.07,-0.669130606358859
0.0720000000000001,-0.684547105928689
0.0740000000000001,-0.699663340513366
0.0760000000000001,-0.714472679632804
0.0780000000000001,-0.728968627421412
0.0800000000000001,-0.743144825477395
0.0820000000000001,-0.756995055651757
0.0840000000000001,-0.77051324277579
0.0860000000000001,-0.78369345732584
0.0880000000000001,-0.796529918024197
0.0900000000000001,-0.809016994374948
0.0920000000000001,-0.821149209133704
0.0940000000000001,-0.8329212407101
0.0960000000000001,-0.844327925502015
0.0980000000000001,-0.855364260160507
0.1,-0.866025403784439
0.102,-0.876306680043864
0.104,-0.886203579231215
0.106,-0.895711760239413
0.108,-0.90482705246602
0.11,-0.913545457642601
0.112,-0.921863151588501
0.114,-0.929776485888252
0.116,-0.937281989491892
0.118,-0.944376370237481
0.12,-0.951056516295154
0.122,-0.957319497532068
0.124,-0.963162566797658
0.126,-0.968583161128631
0.128,-0.973578902873161
0.13,-0.978147600733806
0.132,-0.982287250728689
0.134,-0.985996037070505
0.136,-0.989272332962988
0.138,-0.992114701314478
0.14,-0.994521895368273
0.142,-0.996492859249504
0.144,-0.998026728428272
0.146,-0.999122830098858
0.148,-0.999780683474845
0.15,-1
0.152,-0.999780683474845
0.154,-0.999122830098858
0.156,-0.998026728428271
0.158,-0.996492859249504
0.16,-0.994521895368273
0.162,-0.992114701314478
0.164,-0.989272332962988
0.166,-0.985996037070505
0.168,-0.982287250728688
0.17,-0.978147600733805
0.172,-0.97357890287316
0.174,-0.968583161128631
0.176,-0.963162566797658
0.178,-0.957319497532067
0.18,-0.951056516295153
0.182,-0.944376370237481
0.184,-0.937281989491891
0.186,-0.929776485888251
0.188,-0.9218631515885
0.19,-0.9135454576426
0.192,-0.904827052466019
0.194,-0.895711760239412
0.196,-0.886203579231214
0.198,-0.876306680043863
0.2,-0.866025403784438
0.202,-0.855364260160506
0.204,-0.844327925502014
0.206,-0.832921240710099
0.208,-0.821149209133703
0.21,-0.809016994374946
0.212,-0.796529918024195
0.214,-0.783693457325839
0.216,-0.770513242775788
0.218,-0.756995055651755
0.22,-0.743144825477393
0.222,-0.72896862742141
0.224,-0.714472679632802
0.226,-0.699663340513364
0.228,-0.684547105928687
0.23,-0.669130606358857
0.232,-0.653420603990104
0.234,-0.637423989748688
0.236,-0.621147780278309
0.238,-0.604599114862373
0.24,-0.587785252292471
0.242,-0.57071356768443
0.244,-0.553391549243342
0.246,-0.535826794978995
0.248,-0.518027009373128
0.25,-0.499999999999998
0.252,-0.481753674101714
0.254,-0.46329603511986
0.256,-0.444635179184926
0.258,-0.425779291565071
0.26,-0.406736643075798
0.262,-0.387515586452101
0.264,-0.368124552684676
0.266,-0.348572047321813
0.268,-0.328866646738581
0.27,-0.309016994374945
0.272,-0.28903179694447
0.274,-0.268919820615264
0.276,-0.248689887164853
0.278,-0.228350870110654
0.28,-0.207911690817757
0.282,-0.187381314585722
0.284,-0.1667687467161
0.286,-0.146083028562409
0.288,-0.125333233564302
0.29,-0.104528463267652
0.292,-0.0836778433323135
0.294,-0.0627905195293114
0.296,-0.0418756537291976
0.298,-0.0209424198833549
0.3,2.09798136933558e-15
0.302,0.0209424198833591
0.304,0.0418756537292018
0.306,0.0627905195293156
0.308,0.0836778433323177
0.31,0.104528463267656
0.312,0.125333233564307
0.314,0.146083028562414
0.316,0.166768746716105
0.318,0.187381314585727
0.32,0.207911690817762
0.322,0.228350870110658
0.324,0.248689887164857
0.326,0.268919820615268
0.328,0.289031796944474
0.33,0.30901699437495
0.332,0.328866646738586
0.334,0.348572047321818
0.336,0.36812455268468
0.338,0.387515586452105
0.34,0.406736643075803
0.342,0.425779291565075
0.344,0.44463517918493
0.346,0.463296035119864
0.348,0.481753674101718
0.35,0.500000000000002
0.352,0.518027009373133
0.354,0.535826794978999
0.356,0.553391549243347
0.358,0.570713567684434
0.36,0.587785252292476
0.362,0.604599114862377
0.364,0.621147780278313
0.366,0.637423989748692
0.368,0.653420603990108
0.37,0.66913060635886
0.372,0.684547105928691
0.374,0.699663340513368
0.376,0.714472679632806
0.378,0.728968627421414
0.38,0.743144825477396
0.382,0.756995055651759
0.384,0.770513242775791
0.386,0.783693457325842
0.388,0.796529918024198
0.39,0.809016994374949
0.392,0.821149209133706
0.394,0.832921240710101
0.396,0.844327925502017
0.398,0.855364260160508
0.4,0.86602540378444
0.402,0.876306680043865
0.404,0.886203579231216
0.406,0.895711760239414
0.408,0.904827052466021
0.41,0.913545457642602
0.412,0.921863151588502
0.414,0.929776485888253
0.416,0.937281989491893
0.418,0.944376370237482
0.42,0.951056516295155
0.422,0.957319497532068
0.424,0.963162566797659
0.426,0.968583161128632
0.428,0.973578902873161
0.43,0.978147600733806
0.432,0.982287250728689
0.434,0.985996037070505
0.436,0.989272332962989
0.438,0.992114701314478
0.44,0.994521895368274
0.442,0.996492859249505
0.444,0.998026728428272
0.446,0.999122830098858
0.448,0.999780683474846
0.45,1
0.452,0.999780683474845
0.454,0.999122830098858
0.456,0.998026728428271
0.458,0.996492859249504
0.46,0.994521895368273
0.462,0.992114701314477
0.464,0.989272332962988
0.466,0.985996037070504
0.468,0.982287250728688
0.47,0.978147600733805
0.472,0.973578902873159
0.474,0.96858316112863
0.476,0.963162566797657
0.478,0.957319497532066
0.48,0.951056516295152
0.482,0.94437637023748
0.484,0.93728198949189
0.486,0.92977648588825
0.488,0.921863151588499
0.49,0.913545457642599
0.492,0.904827052466018
0.494,0.895711760239411
0.496,0.886203579231213
0.498,0.876306680043862
0.5,0.866025403784437
0.502,0.855364260160505
0.504,0.844327925502013
0.506,0.832921240710098
0.508,0.821149209133702
0.51,0.809016994374945
0.512,0.796529918024194
0.514,0.783693457325838
0.516,0.770513242775787
0.518,0.756995055651754
0.52,0.743144825477392
0.522,0.728968627421409
0.524,0.714472679632801
0.526,0.699663340513363
0.528,0.684547105928686
0.53,0.669130606358856
0.532,0.653420603990102
0.534,0.637423989748687
0.536,0.621147780278307
0.538,0.604599114862372
0.54,0.58778525229247
0.542,0.570713567684429
0.544,0.553391549243341
0.546,0.535826794978993
0.548,0.518027009373127
0.55,0.499999999999997
0.552,0.481753674101711
0.554,0.463296035119858
0.556,0.444635179184924
0.558,0.425779291565069
0.56,0.406736643075796
0.562,0.387515586452099
0.564,0.368124552684674
0.566,0.348572047321811
0.568,0.328866646738579
0.57,0.309016994374943
0.572,0.289031796944467
0.574,0.268919820615262
0.576,0.24868988716485
0.578,0.228350870110652
0.58,0.207911690817756
0.582,0.18738131458572
0.584,0.166768746716098
0.586,0.146083028562407
0.588,0.1253332335643
0.59,0.104528463267649
0.592,0.0836778433323114
0.594,0.0627905195293088
0.596,0.0418756537291955
0.598,0.0209424198833523
0.6,-4.19596273867116e-15
0.602,-0.0209424198833616
0.604,-0.0418756537292039
0.606,-0.0627905195293181
0.608,-0.0836778433323198
0.61,-0.104528463267658
0.612,-0.125333233564309
0.614,-0.146083028562416
0.616,-0.166768746716107
0.618,-0.187381314585729
0.62,-0.207911690817764
0.622,-0.228350870110661
0.624,-0.248689887164859
0.626,-0.268919820615271
0.628,-0.289031796944476
0.63,-0.309016994374952
0.632,-0.328866646738588
0.634,-0.34857204732182
0.636,-0.368124552684682
0.638,-0.387515586452108
0.64,-0.406736643075805
0.642,-0.425779291565077
0.644,-0.444635179184932
0.646,-0.463296035119866
0.648,-0.48175367410172
0.65,-0.500000000000005
0.652,-0.518027009373134
0.654,-0.535826794979001
0.656,-0.553391549243348
0.658,-0.570713567684436
0.66,-0.587785252292477
0.662,-0.604599114862379
0.664,-0.621147780278314
0.666,-0.637423989748694
0.668,-0.653420603990109
0.67,-0.669130606358862
0.672,-0.684547105928693
0.674,-0.699663340513369
0.676,-0.714472679632807
0.678,-0.728968627421415
0.68,-0.743144825477398
0.682,-0.75699505565176
0.684,-0.770513242775793
0.686,-0.783693457325843
0.688000000000001,-0.7965299180242
0.690000000000001,-0.80901699437495
0.692000000000001,-0.821149209133707
0.694000000000001,-0.832921240710102
0.696000000000001,-0.844327925502018
0.698000000000001,-0.855364260160509
0.700000000000001,-0.866025403784441
0.702000000000001,-0.876306680043866
0.704000000000001,-0.886203579231217
0.706000000000001,-0.895711760239415
0.708000000000001,-0.904827052466022
0.710000000000001,-0.913545457642603
0.712000000000001,-0.921863151588503
0.714000000000001,-0.929776485888253
0.716000000000001,-0.937281989491894
0.718000000000001,-0.944376370237483
0.720000000000001,-0.951056516295155
0.722000000000001,-0.957319497532069
0.724000000000001,-0.96316256679766
0.726000000000001,-0.968583161128633
0.728000000000001,-0.973578902873162
0.730000000000001,-0.978147600733807
0.732000000000001,-0.98228725072869
0.734000000000001,-0.985996037070506
